880,B,One-Time,Purchase,Pivot 95 / 96 pcd Remer 15.018 & 13.0 with Camper Tool,Pankaj B,2026-06-26,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
881,B,One-Time,Purchase,Pivot 95 / 96 14.5 & 22.0 Face Milling with Camper Tool,Pankaj B,2026-06-27,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
882,B,One-Time,Purchase,Inmotion Shaft 2nd Setup One Pices Jaw Requered,Pankaj B,2026-08-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
883,B,One-Time,Purchase,BAS BAR Machining DIA 5.0 & Champer Combination Tool.,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
884,B,One-Time,Purchase,BSO HEAT SINK Machining DIA 2.5 & Champer Combination Tool.,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
885,B,One-Time,Purchase,Betrix Top Cover step Drill,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
886,B,One-Time,Purchase,Chaine Cover Dia 7.0 sc drill,Pankaj B,2026-08-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
887,B,One-Time,Purchase,"7G Roll tap M3,M6 for curtis job",Pankaj B,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
888,B,One-Time,Purchase,End cap ID Groove Tool,Pankaj B,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
889,B,One-Time,Purchase,Cam Type toggle clamp,Pankaj B,2026-07-31,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
890,B,One-Time,Purchase,Dia 16 pcd step reamer for rough/finish application,Pankaj B,2026-07-31,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
891,B,One-Time,Purchase,Appron,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
892,B,One-Time,Purchase,Pin Board,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
893,B,One-Time,Purchase,New Mail ID - Quality Dept,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
894,B,One-Time,Purchase,Laptop Power Cable for QC,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
895,B,One-Time,Purchase,End cover masking,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
896,B,One-Time,Purchase,Frame corner joint masking,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
897,B,One-Time,Purchase,Sticker printer,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
898,B,One-Time,Purchase,dispatch tag,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Store,,
899,B,One-Time,Purchase,plastic box for master sample,Pankaj B,2026-06-30,Photo Proof,Pending,,,2026-08-30T11:02:27.443Z,Store,,
900,B,One-Time,Purchase,shot probe pocket PO - shree samarth,Pankaj B,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.443Z,Purchase,,
