360,B,One-Time,Plant Head,P30 Manifold,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
361,B,One-Time,Plant Head,Dura Bracket,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
362,B,One-Time,Plant Head,K17 LED,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
363,B,One-Time,Plant Head,22014AZ  35-38,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
364,B,One-Time,Plant Head,Slleve RD,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
365,B,One-Time,Plant Head,Slleve RP,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
366,B,One-Time,Plant Head,Slleve LD,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
367,B,One-Time,Plant Head,W601 Sleeve DR/PA,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
368,B,One-Time,Plant Head,P14 Manifold,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
369,B,One-Time,Plant Head,Sleeve DR-PS MGH,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
370,B,One-Time,Plant Head,Frame S201,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
371,B,One-Time,Plant Head,G3 Shank,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
372,B,One-Time,Plant Head,KT26,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
373,B,One-Time,Plant Head,4947,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
374,B,One-Time,Plant Head,TA Heat sink,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
375,B,One-Time,Plant Head,Base MCU big,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
376,B,One-Time,Plant Head,P113 New,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
377,B,One-Time,Plant Head,BSO,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
378,B,One-Time,Plant Head,A601,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
379,B,One-Time,Plant Head,Casting Insert,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Tool Room,,
380,B,One-Time,Plant Head,FML G28 Shifter HSG,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
381,B,One-Time,Plant Head,FML G28 -3/4 Fork,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
382,B,One-Time,Plant Head,Pivot 95,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
383,B,One-Time,Plant Head,Batrix Handel,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
384,B,One-Time,Plant Head,50 NM,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
385,B,One-Time,Plant Head,FTI,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
386,B,One-Time,Plant Head,Piaggio,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
387,B,One-Time,Plant Head,V3 - Projector,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
388,B,One-Time,Plant Head,Signiture,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
389,B,One-Time,Plant Head,Plate KT26,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
390,B,One-Time,Plant Head,LPP-80,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
391,B,One-Time,Plant Head,LPP-100,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
392,B,One-Time,Plant Head,Tata Pivot,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
393,B,One-Time,Plant Head,Small G3 Shank,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
394,B,One-Time,Plant Head,FML G32 3/4/5 FORK,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
395,B,One-Time,Plant Head,FML G28 1/2 FORK,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
396,B,One-Time,Plant Head,FML G32 1/2 FORK,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
397,B,One-Time,Plant Head,Big Yoke,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
398,B,One-Time,Plant Head,Small Yoke,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
399,B,One-Time,Plant Head,Metal Core,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
400,B,One-Time,Plant Head,FML Speedo Bush,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
401,B,One-Time,Plant Head,4907KZ BODY,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
402,B,One-Time,Plant Head,4935KZ BODY,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
403,B,One-Time,Plant Head,1306DZ-BODY,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
404,B,One-Time,Plant Head,Projector,Awari B,2026-08-30,Photo Proof,Pending,Subrata,,2026-08-30T11:02:27.441Z,Store,,
405,B,One-Time,Plant Head,Mohite R,Awari B,2026-08-30,Photo Proof,Pending,,,2026-08-30T11:02:27.441Z,Store,,
406,B,One-Time,Plant Head,Yogesh J,Awari B,2026-08-30,Photo Proof,Pending,,,2026-08-30T11:02:27.441Z,Store,,
407,B,One-Time,Plant Head,Pankaj B.,Awari B,2026-08-30,Photo Proof,Pending,,,2026-08-30T11:02:27.441Z,Store,,
408,B,One-Time,Plant Head,Poonam S,Awari B,2026-08-30,Photo Proof,Pending,,,2026-08-30T11:02:27.441Z,Store,,
409,B,One-Time,Plant Head,R navale,Awari B,2026-08-30,Photo Proof,Pending,,,2026-08-30T11:02:27.441Z,Store,,
410,B,One-Time,Plant Head,Raju M,Awari B,2026-08-30,Photo Proof,Pending,,,2026-08-30T11:02:27.441Z,Store,,
411,B,One-Time,Plant Head,Shrirang Choudhari,Awari B,2026-08-30,Photo Proof,Pending,,,2026-08-30T11:02:27.441Z,Store,,
412,B,One-Time,Plant Head,Subrata,Awari B,2026-08-30,Photo Proof,Pending,,,2026-08-30T11:02:27.441Z,Store,,
413,B,One-Time,Plant Head,Sunil,Awari B,2026-08-30,Photo Proof,Pending,,,2026-08-30T11:02:27.441Z,Store,,
414,B,One-Time,Plant Head,Thobre Sir.,Awari B,2026-08-30,Photo Proof,Pending,,,2026-08-30T11:02:27.441Z,Store,,
415,A,One-Time,Quality,Master list of drawings is  available and is partially updated. Control copy drawings are not available for all parts. I.e the control copy drawing for A601 HL HCM HT SINK HSG 4755-69-00-00 is not evident.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
416,A,One-Time,Quality,Critical parameters are not defined in the control plan.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
417,A,One-Time,Quality,"Process sheets, WI, and inspection & test instructions are available however, their interlinkage with the control plan is not evident.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
418,A,One-Time,Quality,In-process inspection and set-up approval reports are partially available. I.e SPM drilling and tapping inspection reports are not available.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
419,A,One-Time,Quality,Packaging instructions are available at the final inspection stage with limited information. Detailed packaging standard needs to be made available at the final inspection stage.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
420,A,One-Time,Quality,Operators are not aware of the drawing SC/CC parameters.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
421,A,One-Time,Quality,"Operator is aware of the JH activities; however, the JH checklist is only partially filled out as per the inspection frequency.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
422,A,One-Time,Quality,"Awareness of customer complaints among operators and inspectors is evident; however, quality alerts are not available at the relevant stages.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Quality,,
423,A,One-Time,Quality,"After a customer complaint, all related documents are partially reviewed and updated.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Quality,,
424,A,One-Time,Quality,"Manufacturing Process Audit Plan (Doc No.: SI-PRD-F-06) is available for all manufacturing processes; however, shot blasting, vibro, lancing, conventional machining, and buffing processes are excluded. Manufacturing Process Report (Doc No.: SI-PRD-F-07) needs to be reviewed and updated for in-process inspection, tool life monitoring, and PM activities.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Quality,,
425,A,One-Time,Quality,"In-house rejection monitoring and action plans are in place as per the 80:20 Pareto matrix. However, supplier defect rejections are not being monitored, and corresponding action plans are not evident. For example, casting defects such as short fill, blow holes, and carbon marks are the top contributors, but corresponding action plans are not evident.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Quality,,
426,A,One-Time,Quality,Action plan is not available for the top five defect phenomena.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
427,A,One-Time,Quality,Poka yoke are not incorporate into the control plan.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
428,A,One-Time,Quality,"Master list of master/limit samples is available; however, the defined validation frequency is not adhered to.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
429,A,One-Time,Quality,Process validation reports are not available,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
430,A,One-Time,Quality,"PM plan is available for all machines and utility equipment (Doc No.: SI-MAINT-F-01). However, a PM plan is required for all machines, and PM should be conducted accordingly. Currently, for the conventional drilling machine, a combined PM plan and reports are available.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
431,A,One-Time,Quality,"Breakdown history is available along with breakdown causes and corrective actions (Document No.: SI-MAINT-F-07). However, the analysis needs to be structured in a more systematic manner to clearly identify the root cause and corresponding countermeasures.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
432,A,One-Time,Quality,"Monthly preventive checkpoints are verified as per the defined frequency, and the CBM methodology is being followed. However, MTTR and MTBF targets are not defined and are not being monitored.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
433,A,One-Time,Quality,Product Layout Inspection plan is available ( Doc no-SI-PRD-F-22) and as per planner records are partially available.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
434,A,One-Time,Quality,"Partial compliance with the calibration plan is evident. Total of 206 equipment are available; however, 9 equipment have been overdue since January 2026. Additionally, calibration acceptance criteria are not clearly specified.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
435,A,One-Time,Quality,"MSA instrument family-wise MSA plan (Doc No.: SI-QAD-F-15) is available however, partial compliance is evident. I.e, the micrometer 75–100 mm study was planned for March 2026, but the actual study was not performed.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Quality,,
436,A,One-Time,Quality,"Quality Engineer is aware of the MSA study and its criteria. However, the MSA Study WI is not available, and acceptance criteria are not specified in the study report. Attribute study is not effectively performed, as only two appraisers were evaluated using OK samples, and no NG samples were included.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
437,A,One-Time,Quality,Poisson test plan is not available and performed on a monthly basis.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
438,A,One-Time,Quality,PPAP tracking status list is partially available.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
439,A,One-Time,Quality,Control charts for critical parameters are not available.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
440,A,One-Time,Quality,SPC plan is not available for VEL products.  ( Doc no-SI-QAD-F-18  ),Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Quality,,
441,A,One-Time,Quality,Non conformity analysis are not available.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
442,A,One-Time,Quality,"Customer complaint register is available, but all complaints are not updated. Doc No.: SI-CC-F-08",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Quality,,
443,A,One-Time,Quality,Partial action plan is available for complaints.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Quality,,
444,A,One-Time,Quality,Effectiveness of actions is partially monitored to ensure sustained implementation.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
445,A,One-Time,Quality,"Supplier performance ratings are monitored; however, the performance improvement action plan is not evident.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
446,A,One-Time,Quality,PTDB is partially evident.I.e PDC process and VMC machining-related defect complaints are not captured in the PTDB.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Quality,,
447,A,One-Time,Quality,"Monthly 4M change records are available, but the 4M change declaration is not being uploaded on the vendor portal on a monthly basis.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Purchase,,
448,A,One-Time,HR,"Noise level and air pollution inspections were last conducted on 01.03.2025 (Report No.: NLES/24-25/02/AA/RE/298–306), but the defined frequency is not adhered to.",Poonam S,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
449,A,One-Time,Quality,Safety guard for the PDC machine is not available and needs to be provided.,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
450,A,One-Time,Quality,"Machine parameter for the 2nd phase limit switch length is specified inadequately. Instead of specifying the setting in turns, it is specified as 1.2 ± 0.2 mm.",Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Store,,
451,A,One-Time,Quality,Machine parameter verification sheet for VMC cycle time and clamping pressure,Shailesh T,2026-06-30,Photo Proof,Completed,,,2026-08-30T11:02:27.441Z,Quality,,
